Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2014-11-03 00:00:00,AliceSprings,14.2,36.4,0,10.6,12,SE,43,ENE,WSW,17,13,12,12,1016.5,1011.8,0,3,28.1,34.8,0,0,0
2014-11-04 00:00:00,AliceSprings,19.7,37.4,0,10.2,7.8,SW,52,NE,SE,9,13,39,12,1016,1011.5,3,7,26.4,35.7,0,0,0
2014-11-05 00:00:00,AliceSprings,16.7,35.9,0,12.6,12.6,SE,39,ESE,ENE,26,17,17,14,1018.7,1012.8,1,1,27.6,34,0,0,0
2014-11-06 00:00:00,AliceSprings,15.8,36.8,0,13.6,12.5,E,33,E,NE,24,9,10,9,1015.8,1010.2,0,1,27.6,35.3,0,0,0
2014-11-07 00:00:00,AliceSprings,15.8,40.3,0,11.8,12.6,N,39,N,NNE,9,15,6,5,1012.8,1008.7,0,1,33.1,39.6,0,0,0
2014-11-08 00:00:00,AliceSprings,24.4,39.6,0,14.6,12.3,SSE,44,SSW,S,26,24,16,8,1014.1,1010.4,0,2,31.5,38,0,0,0
2014-11-09 00:00:00,AliceSprings,23.6,36.5,0,18.4,8.1,ESE,46,SE,ESE,26,26,26,11,1017.8,1013.3,5,4,27.2,35.5,0,0,0
2014-11-10 00:00:00,AliceSprings,17.7,36.5,0,15.6,12.4,ESE,56,ESE,ESE,24,26,5,8,1017.3,1012.3,2,0,28.7,35.6,0,0,0
2014-11-11 00:00:00,AliceSprings,17.4,37.4,0,14.8,12.8,E,31,E,SW,20,11,7,4,1015.2,1010.2,1,1,28.6,36.5,0,0,0
2014-11-12 00:00:00,AliceSprings,14.2,40.2,0,13.6,13,ENE,37,E,NE,24,9,4,4,1012.7,1007.1,0,1,31,38.8,0,0,0
2014-11-13 00:00:00,AliceSprings,16.4,44.9,0,14,12.7,N,48,NE,WSW,20,11,4,4,1009,1004.2,0,1,34.9,40.8,0,0,0
2014-11-14 00:00:00,AliceSprings,24.7,37,0,16,8.4,SSW,50,SSE,NE,19,24,23,18,1010.8,1007.6,4,6,30.8,35.4,0,2.6,1
2014-11-15 00:00:00,AliceSprings,20.7,30.5,2.6,9,4.1,SSW,46,SE,SSW,7,31,53,33,1014.4,1012.7,2,7,26.8,28.1,1,4.2,1
2014-11-16 00:00:00,AliceSprings,15.2,22.2,4.2,5,0.9,ENE,28,NE,S,13,11,79,57,1017.5,1014.7,7,7,16.8,21.3,1,0,0
2014-11-17 00:00:00,AliceSprings,14.2,31.5,0,2.8,5.9,SW,35,E,ESE,15,15,31,18,1016.4,1012.6,4,7,21.7,29.9,0,0,0
2014-11-18 00:00:00,AliceSprings,19.7,29.7,0,11,0.6,SE,31,E,ESE,19,11,14,19,1017.6,1014.5,8,8,24.6,27.1,0,0,0
2014-11-19 00:00:00,AliceSprings,15.1,38.4,0,5.2,12.5,NNE,30,ENE,NNE,13,17,24,14,1015.4,1009.8,0,5,29.5,37.3,0,0,0
2014-11-20 00:00:00,AliceSprings,22.1,39.2,0,12,11.9,SSW,33,W,E,6,7,17,15,1011.4,1007.1,2,7,32.5,37.5,0,0,0
2014-11-21 00:00:00,AliceSprings,22.6,41.6,0,12.8,7.8,SW,50,ENE,NNW,17,19,12,13,1009.4,1004.5,5,7,35.2,39.8,0,1,0
2014-11-22 00:00:00,AliceSprings,23,39.5,1,10.8,7.2,WSW,52,N,NW,20,11,32,16,1010.7,1006.7,6,6,31.6,38.3,0,0,0
2014-11-23 00:00:00,AliceSprings,24,40.2,0,14.2,10.8,WSW,59,N,W,13,24,27,17,1009.9,1005.9,2,5,32.6,38.8,0,5,1
2014-11-25 00:00:00,AliceSprings,24.5,30.9,0,12,4.3,SSE,46,SE,SE,24,24,24,36,1015.7,1012.8,7,7,26.9,30.3,0,0,0
2014-11-26 00:00:00,AliceSprings,17.3,35.3,0,11.8,12.6,SE,46,ESE,SE,26,20,27,18,1014.9,1010.2,4,5,27,33.1,0,0,0
2014-11-27 00:00:00,AliceSprings,22.6,31.7,0,16.8,1.7,SE,31,SE,SE,13,20,10,15,1015,1011.6,7,7,25.5,28.8,0,0.8,0
2014-11-28 00:00:00,AliceSprings,15.4,37.4,0.8,6.2,13,ESE,31,ESE,SW,20,15,13,9,1012.5,1007.9,1,1,29,36.2,0,0,0
2014-11-29 00:00:00,AliceSprings,20.7,40.1,0,11.4,11,N,52,ENE,SW,19,7,11,14,1007.9,1003.1,1,7,33.7,37.6,0,0,0
2014-11-30 00:00:00,AliceSprings,23.4,38.8,0,15,7.9,NNW,59,N,WNW,30,20,34,18,1006.6,1002.7,6,7,31.4,36.6,0,0.8,0
2014-12-01 00:00:00,AliceSprings,20.8,37.4,0.8,11.8,10.4,NNE,28,WSW,NE,9,9,35,21,1007.8,1002.6,2,6,30.4,36.1,0,0,0
2014-12-02 00:00:00,AliceSprings,25.9,39.4,0,11.8,8.3,NNW,50,N,ESE,33,20,34,32,1005.6,1001.7,6,7,33.4,34.5,0,1.6,1
2014-12-03 00:00:00,AliceSprings,21.9,39.4,1.6,11.2,11.5,NNW,57,NE,N,20,33,50,26,1008.5,1004.1,2,6,29.8,35.4,1,1.2,1
2014-12-04 00:00:00,AliceSprings,23.4,41.5,1.2,11.8,10.5,S,57,NNW,NNE,13,13,36,19,1010,1006,4,4,32.2,39,1,4,1
2014-12-05 00:00:00,AliceSprings,23.9,39.2,4,12.6,8.3,S,87,ENE,ESE,19,22,37,61,1008.9,1005.7,1,7,32.1,27.7,1,0.4,0
2014-12-06 00:00:00,AliceSprings,20.2,40,0.4,10,12.1,WSW,48,E,WNW,17,17,17,17,1006.7,1001.5,2,4,31.2,38.5,0,4.6,1
2014-12-07 00:00:00,AliceSprings,22.4,37.8,4.6,12.6,7.4,NNW,59,NNE,NNW,20,26,60,30,1003.7,999.9,7,6,26.1,36.7,1,0,0
2014-12-08 00:00:00,AliceSprings,24.1,40.3,0,10.8,12.8,NW,52,NW,NW,13,22,40,21,1005.5,1002.7,0,6,30.8,38.7,0,0,0
2014-12-09 00:00:00,AliceSprings,23.5,42.3,0,14,10.5,SSE,31,NNE,WNW,11,11,43,14,1008,1004.6,6,4,32.1,41.6,0,0,0
2014-12-13 00:00:00,AliceSprings,19,38.5,0,41.8,13.2,SSE,35,ENE,SE,19,19,19,8,1010.4,1006,0,0,30.6,36.9,0,0,0
2014-12-14 00:00:00,AliceSprings,17.6,42.6,0,14,12.8,NNE,33,NNE,S,15,13,11,6,1008.5,1004.1,1,2,33.8,40.6,0,0,0
2014-12-15 00:00:00,AliceSprings,28.5,44,0,19,12.2,N,52,N,NW,31,20,8,9,1006.6,1002.1,1,5,35.7,41.5,0,0,0
2014-12-16 00:00:00,AliceSprings,25.4,39.9,0,19.6,7.4,S,70,S,WNW,11,24,41,18,1008.7,1003.8,7,7,29.8,38.4,0,0,0
2014-12-17 00:00:00,AliceSprings,23.5,37.9,0,12,3,NNW,54,WNW,NE,11,13,38,36,1007.7,1003.8,7,7,29.9,34.9,0,9.6,1
2014-12-18 00:00:00,AliceSprings,20.3,32.8,9.6,6.2,8.4,NE,37,NE,E,17,13,79,42,1011,1008.8,7,7,22.8,31.5,1,0,0
2014-12-19 00:00:00,AliceSprings,21,35.4,0,7.8,12.1,E,37,E,ESE,13,15,46,23,1014.1,1011.2,6,7,28.8,33.6,0,0,0
2014-12-20 00:00:00,AliceSprings,20.7,37.8,0,9.8,12.4,E,39,E,E,9,15,25,13,1012,1007.9,1,3,31.2,35.7,0,0,0
2014-12-21 00:00:00,AliceSprings,23.1,40.3,0,14,7.3,ENE,35,NE,SSW,20,15,16,10,1009.7,1005.4,7,5,31.4,38,0,0,0
2014-12-22 00:00:00,AliceSprings,27.2,40.8,0,13,8.4,NNW,50,SSW,NNW,22,17,30,18,1006.9,1002.9,4,7,32.3,38.2,0,0,0
2014-12-23 00:00:00,AliceSprings,25.2,30.8,0,13.8,1.1,SE,37,SSE,ESE,17,22,56,42,1010.6,1008.8,7,7,27.4,29.7,0,3.2,1
2014-12-24 00:00:00,AliceSprings,18.4,22.3,3.2,10.4,0,SE,30,SSE,SE,15,13,88,91,1012.9,1010.4,8,8,18.4,19.8,1,9.4,1
2014-12-25 00:00:00,AliceSprings,17.4,27.3,9.4,0.8,2,E,30,ENE,ENE,15,17,66,50,1011.2,1008.8,7,7,21.8,25.8,1,0,0
2014-12-26 00:00:00,AliceSprings,19.8,26.1,0,7.4,6.6,ESE,54,SE,ENE,30,28,22,37,1011.9,1010.2,7,6,23.6,22.5,0,0,0
2014-12-27 00:00:00,AliceSprings,14.1,31.4,0,11,12.5,SE,52,S,ESE,15,24,36,17,1012.8,1009.5,1,0,23.3,29.6,0,0,0
2014-12-28 00:00:00,AliceSprings,16.3,34.5,0,11.8,13.1,S,39,ESE,SE,11,19,23,25,1011.7,1007.7,2,5,26.9,33.1,0,0,0
2014-12-29 00:00:00,AliceSprings,21.6,37,0,10.8,11.5,SSE,52,ENE,SE,4,20,30,11,1010.8,1007.6,4,5,29.5,35.6,0,0,0
2014-12-30 00:00:00,AliceSprings,17.8,37.1,0,12.4,13,E,44,SE,SSE,20,28,10,6,1012.8,1009.1,1,1,31.1,36.6,0,0,0
2014-12-31 00:00:00,AliceSprings,19.2,37.8,0,15.8,13.1,ENE,37,ENE,E,24,11,14,9,1012.1,1006.9,1,1,30.3,35.9,0,0,0
2015-01-01 00:00:00,AliceSprings,19.7,40.3,0,15.8,10.6,N,41,N,SW,31,15,10,7,1008.3,1003.6,1,5,33.8,39.2,0,0,0
2015-01-02 00:00:00,AliceSprings,23.8,41.4,0,12.4,12.3,NNW,61,W,ENE,9,7,17,9,1007.7,1004,1,6,34.3,39,0,0,0
2015-01-03 00:00:00,AliceSprings,26.2,36.4,0,13.4,3.1,NNW,39,NNW,ESE,22,9,32,28,1009,1005.4,7,7,31.5,36.3,0,0.2,0
2015-01-04 00:00:00,AliceSprings,24.8,29,0.2,9.4,0,NNW,31,NNE,SE,9,13,69,56,1009.4,1007.1,8,8,26.1,27.1,0,0.6,0
2015-01-05 00:00:00,AliceSprings,22.7,27.1,0.6,3.2,0,ENE,44,E,ENE,24,20,73,72,1008.1,1006,7,7,25.6,26.1,0,0.8,0
2015-01-06 00:00:00,AliceSprings,22.6,30.9,0.8,3,0.5,E,44,E,SE,22,24,67,46,1007,1003.7,7,7,26,30,0,2.2,1
2015-01-07 00:00:00,AliceSprings,21.7,29.2,2.2,5.6,0.3,SE,39,E,E,22,28,88,67,1005.5,1002.1,8,7,22.8,27.7,1,57.8,1
2015-01-08 00:00:00,AliceSprings,22,25.7,57.8,2.2,0,N,31,ENE,ENE,17,15,96,96,1003.6,1000,8,8,23.2,23.7,1,61.6,1
2015-01-09 00:00:00,AliceSprings,22.9,29.2,61.6,3,1.1,N,41,NW,SW,28,15,81,72,998.9,995.5,8,7,24.7,27.7,1,42.4,1
2015-01-10 00:00:00,AliceSprings,19.5,22,42.4,2,0,SSE,35,SE,SE,17,28,93,95,999.9,999.2,8,8,20,20.7,1,24.2,1
2015-01-11 00:00:00,AliceSprings,16.9,23.8,24.2,0,0,S,35,SSE,SSW,15,19,92,86,1005.4,1002.9,8,8,18.4,22.1,1,4.6,1
2015-01-12 00:00:00,AliceSprings,18.1,27.9,4.6,1.8,3.4,SW,26,SSW,SSW,13,13,95,71,1006.1,1003.9,8,7,21,26.4,1,0.8,0
2015-01-13 00:00:00,AliceSprings,20.8,32.7,0.8,2.4,6.2,SE,35,SSE,SSE,11,17,70,45,1007.4,1005.1,7,7,27.4,31.1,0,0,0
2015-01-14 00:00:00,AliceSprings,21.4,31.3,0,7.2,11.3,SE,35,SE,S,15,15,48,29,1009.6,1007.3,5,3,25.2,29.9,0,0,0
2015-01-17 00:00:00,AliceSprings,18.8,36.2,0,21.2,13.1,ENE,50,E,E,15,28,22,13,1010.4,1008.3,1,1,30.4,35.5,0,0,0
2015-01-18 00:00:00,AliceSprings,20,37,0,13.2,13.2,E,39,NE,E,17,17,20,11,1012,1009,1,1,31.8,35.7,0,0,0
2015-01-19 00:00:00,AliceSprings,22,38.7,0,12.6,13,NW,33,NW,NW,13,9,37,16,1009.7,1006.5,3,5,31.6,38.1,0,0,0
2015-01-21 00:00:00,AliceSprings,24.7,34.3,0,18.8,13,S,56,SW,S,30,30,29,17,1007.2,1004.5,6,4,30.5,33.5,0,0,0
2015-01-22 00:00:00,AliceSprings,16,34.2,0,13.4,13,SSE,33,SE,E,20,19,31,26,1007.4,1003.7,1,1,27,32.1,0,0,0
2015-01-23 00:00:00,AliceSprings,19.5,37,0,9.8,13,ESE,41,SE,SE,4,19,30,18,1006.7,1003.3,1,0,30.5,35.6,0,0,0
2015-01-24 00:00:00,AliceSprings,21.5,39.1,0,13.4,12.8,SSE,50,,NNW,0,7,33,20,1006,1003.8,0,7,32,38.1,0,0,0
2015-01-25 00:00:00,AliceSprings,23.7,35.6,0,12.8,11.9,SE,39,ESE,SE,28,15,19,18,1009.5,1006.8,4,7,29.6,34.9,0,0,0
2015-01-26 00:00:00,AliceSprings,21.2,30.2,0,14.8,3.9,SSE,37,NE,SE,11,28,34,25,1010.8,1008.5,7,7,25.2,28.2,0,0,0
2015-01-27 00:00:00,AliceSprings,21.3,27.2,0,8.4,0.1,ESE,28,SE,SE,15,15,27,24,1010.2,1007.7,7,7,24.4,26.3,0,0,0
2015-01-28 00:00:00,AliceSprings,19.7,31.4,0,6,13,SSE,48,ESE,S,19,22,26,14,1009.4,1006.1,1,2,24.6,30.6,0,0,0
2015-01-29 00:00:00,AliceSprings,13,31.5,0,12.2,13,SE,43,ESE,SE,13,19,23,11,1009.6,1006.7,1,1,24.2,30.4,0,0,0
2015-01-30 00:00:00,AliceSprings,16.1,34.6,0,11.4,13,SE,35,E,SSE,11,9,25,17,1009.5,1006,1,1,27.3,32.9,0,0,0
2015-01-31 00:00:00,AliceSprings,18.2,37,0,11.8,12.9,SSW,35,ENE,WSW,19,7,27,16,1008.6,1006,1,4,29.6,35.1,0,0,0
2015-02-01 00:00:00,AliceSprings,18.8,37.3,0,10.8,12.9,S,35,ENE,SSE,11,19,20,12,1009.4,1007.3,1,1,29.8,37.2,0,0,0
2015-02-02 00:00:00,AliceSprings,18.4,31.9,0,14.2,13,ESE,48,ESE,SSE,28,24,19,17,1015,1012.1,0,1,25.4,31.3,0,0,0
2015-02-03 00:00:00,AliceSprings,12.6,30.8,0,11.8,13,SSE,43,ESE,SSE,28,24,20,14,1015.5,1011.9,0,0,23.7,29.5,0,0,0
2015-02-04 00:00:00,AliceSprings,14.5,33.5,0,12.4,12.9,ESE,44,SE,ESE,17,26,29,17,1013.6,1010,0,1,25.6,31.2,0,0,0
2015-02-05 00:00:00,AliceSprings,15.4,33.9,0,13.6,12.8,ESE,35,E,E,15,13,24,19,1012.7,1009.6,0,1,26.7,32.2,0,0,0
2015-02-06 00:00:00,AliceSprings,17.3,36.4,0,10.2,12.3,ESE,30,ESE,N,13,9,23,18,1014.2,1010.5,1,5,28.3,34.6,0,0,0
2015-02-07 00:00:00,AliceSprings,20.3,38.3,0,8.8,12.2,NNE,33,E,SE,11,13,35,18,1015.1,1011.5,1,5,30.6,36.9,0,0,0
2015-02-08 00:00:00,AliceSprings,21.3,38.7,0,11.2,12.4,E,50,ENE,SE,11,19,30,17,1016.4,1013.1,1,5,32.3,37.5,0,0,0
2015-02-09 00:00:00,AliceSprings,19.5,39.1,0,13.4,12.6,ESE,56,E,SE,6,28,26,13,1016.8,1012.4,1,1,31.2,37.7,0,0,0
2015-02-10 00:00:00,AliceSprings,18.7,39.2,0,18.6,12.3,ESE,56,,SE,0,24,23,12,1015,1011.4,1,3,31.6,37.7,0,0,0
2015-02-11 00:00:00,AliceSprings,20.2,39.1,0,14.2,12.8,SE,44,ENE,S,13,20,19,13,1013.5,1009,1,4,32.3,37.6,0,0,0
2015-02-12 00:00:00,AliceSprings,17.2,38.4,0,14.4,12.8,ENE,56,E,E,6,26,15,12,1012.4,1008.8,0,2,29.5,38,0,0,0
2015-02-13 00:00:00,AliceSprings,20.4,37.5,0,13.8,12.6,E,52,ENE,ESE,13,26,27,13,1012.8,1009,1,3,31.4,36.9,0,0,0
2015-02-14 00:00:00,AliceSprings,20.5,38.2,0,11.8,12.6,E,43,SSE,E,2,20,28,17,1013.2,1008.9,1,2,31.3,36.5,0,0,0
2015-02-15 00:00:00,AliceSprings,20.4,38.4,0,12.8,12.5,E,43,ENE,E,11,26,27,13,1012.5,1008.4,0,1,31.3,37,0,0,0
2015-02-16 00:00:00,AliceSprings,20.6,39.1,0,14.4,12.1,E,50,,SSE,0,13,29,17,1012.4,1008.5,0,4,31.4,38.1,0,0,0
2015-02-17 00:00:00,AliceSprings,21.8,38.8,0,14.8,11.8,E,43,SE,SE,11,20,31,16,1011.5,1007.9,0,6,31,36.7,0,0,0
2015-02-18 00:00:00,AliceSprings,22,36.6,0,13.2,9.1,ESE,50,SE,SSE,20,13,28,18,1011.3,1006.7,7,5,29.3,35,0,0,0
2015-02-19 00:00:00,AliceSprings,19.7,37.4,0,11.4,12.5,SE,39,ESE,SSE,13,22,27,10,1009.3,1005.8,0,1,30.3,36.3,0,0,0
2015-02-20 00:00:00,AliceSprings,21.9,37.3,0,13.8,12.3,ESE,37,E,SE,15,24,25,13,1008.6,1004.6,0,1,30.9,36,0,0,0
2015-02-21 00:00:00,AliceSprings,19,36.3,0,14.4,9.1,E,33,E,SE,20,6,35,17,1007.5,1004,6,7,29.1,34.9,0,0,0
2015-02-22 00:00:00,AliceSprings,25,38.5,0,9.8,8.8,NNW,39,N,NNE,22,17,49,31,1008.1,1004.2,7,7,30.6,36.5,0,0,0
2015-02-23 00:00:00,AliceSprings,23.4,37.8,0,10.8,10.1,E,50,SW,S,13,17,52,32,1011.5,1007.8,2,7,28.1,35.8,0,0,0
2015-02-24 00:00:00,AliceSprings,22.4,36.6,0,9.8,11.4,SSE,54,SE,ESE,17,15,36,25,1013.5,1008.9,4,4,28.1,35.1,0,0,0
2015-02-25 00:00:00,AliceSprings,20.8,37.9,0,13.6,12.2,E,33,SE,SSW,15,11,30,22,1011.9,1006.8,3,3,29.1,36.4,0,0,0
2015-02-26 00:00:00,AliceSprings,26.2,38.5,0,11.4,7.3,SSE,33,E,SSE,17,17,28,20,1009.1,1004.5,7,6,30.5,37.5,0,0,0
2015-02-27 00:00:00,AliceSprings,20.9,39.8,0,11.8,11.9,WSW,33,E,SW,17,19,17,16,1006.9,1002.7,4,2,29.9,39.2,0,0,0
2015-02-28 00:00:00,AliceSprings,21.8,41.3,0,13.4,10.1,NNW,31,ESE,ESE,2,11,20,12,1005.8,1001.6,6,6,31.5,39.5,0,0,0
2015-03-01 00:00:00,AliceSprings,23.9,36.7,0,15.4,9.4,SE,43,SE,ESE,24,22,36,22,1009.4,1006.5,3,5,29.5,35.6,0,0,0
2015-03-02 00:00:00,AliceSprings,23.5,39.3,0,17.6,11.7,ENE,50,ENE,ESE,28,17,32,16,1009.3,1005.3,1,5,28.8,38.1,0,0,0
2015-03-03 00:00:00,AliceSprings,23.3,40.1,0,10.8,11.7,ESE,48,E,NE,28,28,21,13,1009.9,1007,6,5,32.6,39.8,0,0,0
2015-03-06 00:00:00,AliceSprings,19.4,32,0,36,11.2,SSE,44,SE,SE,28,28,27,13,1015.1,1010.3,3,3,24.1,31.5,0,0,0
2015-03-07 00:00:00,AliceSprings,14.9,31.9,0,14.2,11.5,ESE,41,E,ESE,17,20,11,6,1012.8,1009,1,3,23.3,30.7,0,0,0
2015-03-08 00:00:00,AliceSprings,17.2,33.3,0,11.6,10.2,S,37,SE,SSW,13,17,20,12,1013.2,1009.5,6,2,25.6,32.9,0,0,0
2015-03-09 00:00:00,AliceSprings,16.8,34.3,0,10.2,11.6,S,41,ENE,SE,13,15,23,14,1012.9,1008.8,3,1,26.9,33.7,0,0,0
2015-03-10 00:00:00,AliceSprings,16,33.6,0,13.2,11.9,ESE,43,ESE,SSW,15,15,26,16,1013.2,1009.8,1,1,25.9,32.1,0,0,0
2015-03-11 00:00:00,AliceSprings,14.7,34.6,0,11.4,11.9,SSE,54,E,S,11,35,24,21,1014.2,1010.5,0,1,26.5,32.8,0,0,0
2015-03-12 00:00:00,AliceSprings,15.9,33.6,0,15.8,11.9,SSE,41,SE,SE,26,20,15,11,1016.3,1011.2,0,0,25,32.8,0,0,0
2015-03-14 00:00:00,AliceSprings,15.6,34.3,0,10.4,11.7,SSE,41,E,S,13,17,23,10,1015.6,1010.7,1,1,25.4,33.8,0,0,0
2015-03-15 00:00:00,AliceSprings,11.7,35.2,0,11.8,11.8,SSW,37,,S,0,19,15,4,1013.9,1009.7,0,0,25.6,33.6,0,0,0
2015-03-16 00:00:00,AliceSprings,12,38.2,0,10.2,11.8,S,31,N,SW,2,15,14,5,1011.4,1006.5,0,0,26.8,37.1,0,0,0
2015-03-17 00:00:00,AliceSprings,20.1,41.8,0,10.2,11.7,WSW,37,N,WSW,24,17,10,8,1007.4,1003.2,0,1,31.1,40.5,0,0,0
2015-03-18 00:00:00,AliceSprings,20.9,41.4,0,12,10.5,SW,26,SSW,ENE,6,7,27,11,1007.9,1004.1,1,2,31.3,39.7,0,0,0
2015-03-19 00:00:00,AliceSprings,23.3,42.5,0,11.2,9.2,NW,48,NNW,ENE,31,11,18,11,1009.6,1006.9,4,5,35.2,41.3,0,0,0
2015-03-20 00:00:00,AliceSprings,25.5,35.4,0,15.4,5.7,SE,50,ESE,SE,20,30,25,22,1016.1,1014,6,7,30.8,33.8,0,0,0
2015-03-21 00:00:00,AliceSprings,22.7,30.6,0,16,3.8,ESE,33,E,SE,24,17,42,26,1018.7,1016,7,7,24.3,28,0,0,0
2015-03-22 00:00:00,AliceSprings,15,35.1,0,7.6,11.5,SSE,37,E,E,17,15,22,13,1016,1011.4,1,0,25.2,33.9,0,0,0
2015-03-23 00:00:00,AliceSprings,15.9,35.4,0,11.2,11.4,SSE,43,SW,SE,11,20,18,17,1014.3,1010.7,1,3,28.4,34.3,0,0,0
2015-03-24 00:00:00,AliceSprings,17.5,28.2,0,12.8,11.4,SSE,39,SE,ESE,24,17,33,24,1018.5,1014.9,1,1,21.6,27.6,0,0,0
2015-03-25 00:00:00,AliceSprings,17.6,30.5,0,11.2,9.7,SE,39,ESE,SE,19,26,29,19,1019,1016.1,5,1,21,29.5,0,0,0
2015-03-26 00:00:00,AliceSprings,14,29.1,0,11.2,11.4,ESE,44,ESE,ESE,24,26,21,17,1022.6,1019.4,1,1,22.5,27,0,0,0
2015-03-27 00:00:00,AliceSprings,13.5,28.1,0,12.8,11.4,ESE,41,ESE,ESE,28,22,22,11,1023.5,1018.1,2,1,19.3,26.7,0,0,0
2015-03-28 00:00:00,AliceSprings,13.8,29.5,0,11.6,9.3,E,39,E,ENE,20,19,19,10,1020.2,1015.2,6,4,20.2,28.6,0,0,0
2015-03-29 00:00:00,AliceSprings,12.9,30.9,0,10.6,10,ESE,43,E,ESE,17,26,18,7,1020.5,1017.2,5,7,21.6,29.8,0,0,0
2015-03-30 00:00:00,AliceSprings,16.4,31.9,0,11.4,11,E,39,ESE,ESE,15,24,38,19,1021.3,1017,4,3,20.3,30.1,0,0,0
2015-03-31 00:00:00,AliceSprings,12.8,31.8,0,8.2,11.3,ESE,39,E,ESE,20,19,30,13,1019.8,1014.7,1,3,23.3,30.3,0,0,0
2015-04-01 00:00:00,AliceSprings,12.3,33,0,10.4,11.6,ESE,33,NE,SE,2,24,25,7,1016.5,1012.9,1,1,23.6,32.7,0,0,0
2015-04-02 00:00:00,AliceSprings,16.2,33.1,0,10.6,11.3,E,41,ESE,SE,28,17,26,20,1016.9,1012.4,1,3,26,32.2,0,0,0
2015-04-03 00:00:00,AliceSprings,18.2,32.4,0,10.4,10.3,ESE,41,SE,ENE,24,17,36,25,1017.5,1012.7,6,2,25,31.2,0,0,0
2015-04-04 00:00:00,AliceSprings,18.9,32.2,0,9,8.5,SE,39,ESE,ESE,13,22,38,23,1016.6,1012.5,7,6,24.3,30.7,0,0,0
2015-04-05 00:00:00,AliceSprings,21.2,34.6,0,8.8,7.3,SSE,35,ESE,SSE,15,13,34,22,1013.9,1009,6,7,26.2,32.7,0,0,0
2015-04-06 00:00:00,AliceSprings,17.6,26.5,0,12.4,9.9,S,48,SSE,SE,17,20,43,19,1017.1,1012.9,7,2,18.7,26,0,0,0
2015-04-07 00:00:00,AliceSprings,12.1,22.7,0,11,11.3,SE,46,ESE,SE,31,20,35,25,1021.7,1018.7,4,1,15.6,20.4,0,0,0
2015-04-08 00:00:00,AliceSprings,4.8,24,0,8,11.1,ESE,43,ESE,SE,20,24,33,23,1023.6,1019,3,5,14.8,23.3,0,0,0
2015-04-09 00:00:00,AliceSprings,5.9,24.3,0,8,10.4,ESE,37,E,E,17,15,36,19,1022.2,1017,7,7,16,23.5,0,0,0
2015-04-11 00:00:00,AliceSprings,7.1,28.4,0,6.2,11.2,ESE,30,E,E,11,15,22,10,1018.6,1013.8,1,6,19.1,27.4,0,0,0
2015-04-12 00:00:00,AliceSprings,9.5,31.2,0,6.6,11.3,SSE,26,,SSE,0,11,18,10,1017.2,1012.8,4,6,21.2,30.2,0,0,0
2015-04-13 00:00:00,AliceSprings,10.2,34.7,0,7.6,11.2,N,20,E,SE,4,9,19,8,1015.9,1010.5,2,4,22.7,34.1,0,0,0
2015-04-14 00:00:00,AliceSprings,13.4,36.2,0,8,10.3,NW,26,N,NNW,15,11,13,9,1014.2,1011.1,2,6,28.3,35.2,0,0,0
2015-04-15 00:00:00,AliceSprings,16.6,38.3,0,8.8,10.9,NNW,35,NW,NNE,6,11,16,8,1016.7,1013.5,6,5,29.7,37.1,0,0,0
2015-04-16 00:00:00,AliceSprings,18.3,35.4,0,9.2,5.9,W,52,N,NW,20,33,29,56,1017.4,1014.5,5,7,30.2,26.7,0,5.2,1
2015-04-17 00:00:00,AliceSprings,17.4,19,5.2,7,0,SSW,26,SSE,SSE,9,9,92,88,1018.5,1015.2,8,8,18.2,18.8,1,2.4,1
2015-04-18 00:00:00,AliceSprings,16.5,19,2.4,2.4,0,SE,31,SE,SE,17,13,74,66,1020.5,1019,8,7,16.6,18.3,1,0,0
2015-04-19 00:00:00,AliceSprings,11.5,20.5,0,2.4,4,SE,48,ESE,SE,26,26,68,36,1025,1022.6,6,7,16.4,19.9,0,0,0
2015-04-20 00:00:00,AliceSprings,12.4,18.5,0,7.6,8.5,ESE,52,ESE,SE,31,30,44,22,1027.7,1023.5,7,7,13.1,17.8,0,0,0
2015-04-21 00:00:00,AliceSprings,6.9,19.7,0,8.6,11.1,ESE,48,ESE,ESE,28,28,27,11,1025.3,1020.5,3,2,12.1,18.5,0,0,0
2015-04-22 00:00:00,AliceSprings,5.4,21.8,0,7.6,9.5,SSE,39,ESE,ESE,13,19,40,19,1021.8,1016.5,6,5,13.7,21,0,0,0
2015-04-23 00:00:00,AliceSprings,12.2,22.4,0,6,3.9,SE,19,,ENE,0,7,45,22,1017.6,1014.4,7,3,15.1,20.8,0,0,0
2015-04-24 00:00:00,AliceSprings,12.5,26.1,0,3.8,10.5,S,37,WNW,SSW,6,24,24,14,1016.5,1013.2,1,1,19.5,25.2,0,0,0
2015-04-25 00:00:00,AliceSprings,8.1,20.8,0,7.2,11,S,44,S,S,19,19,42,23,1022.1,1017.6,0,0,14,20.2,0,0,0
2015-04-26 00:00:00,AliceSprings,4.5,21.6,0,7,11,ESE,39,SE,SE,19,22,39,24,1023.4,1019.5,1,0,15.1,21.3,0,0,0
