MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Rainfall,RISK_MM,RainToday,RainTomorrow
17.6,29.4,43,17,30,31,32,1009.8,1004.7,1,3,22.9,26.2,0,0,0,0
19.2,28.9,56,9,33,70,53,1012.5,1009.9,1,1,23,27.2,0,0,0,0
19.2,28.9,56,9,33,70,53,1012.5,1009.9,1,1,23,27.2,0,0,0,0
19.9,27.8,65,24,41,54,51,1022.4,1018.6,2,1,24.6,26.5,0,0,0,0
19.9,27.8,65,24,41,54,51,1022.4,1018.6,2,1,24.6,26.5,0,0,0,0
21.4,26.3,61,31,43,72,79,1016.8,1015.6,6,1,23.1,23.1,0,0,0,0
21.4,26.3,61,31,43,72,79,1016.8,1015.6,6,1,23.1,23.1,0,0,0,0
21.5,36.6,72,15,15,73,30,1007.3,1004.2,7,7,25.8,33.2,0,0,0,0
21.5,36.6,72,15,15,73,30,1007.3,1004.2,7,7,25.8,33.2,0,0,0,0
18.8,21.5,52,31,24,59,66,1018.4,1018.7,7,7,20.7,20.7,0,0.4,0,0
20.2,22.9,89,59,37,71,59,1009.4,1013.1,2,1,20.5,21,0,0,0,0
20.2,22.9,89,59,37,71,59,1009.4,1013.1,2,1,20.5,21,0,0,0,0
18,30.2,37,11,24,56,51,1013.3,1011.1,2,1,23.2,25.7,0,0,0,0
18,30.2,37,11,24,56,51,1013.3,1011.1,2,1,23.2,25.7,0,0,0,0
22.3,36.8,63,7,35,71,62,1003.7,1002.5,7,7,25.6,26.2,0,0.4,0,0
22.3,36.8,63,7,35,71,62,1003.7,1002.5,7,7,25.6,26.2,0,0.4,0,0
20.2,26.3,65,28,26,67,51,1003.4,1002.5,1,1,21.9,24.7,0,0,0,0
20.2,26.3,65,28,26,67,51,1003.4,1002.5,1,1,21.9,24.7,0,0,0,0
20.2,30.6,50,22,31,33,27,1009,1007.5,1,1,23.9,26.6,0,0,0,0
20.2,30.6,50,22,31,33,27,1009,1007.5,1,1,23.9,26.6,0,0,0,0
16.9,22.5,44,17,22,75,67,1023.9,1022.6,7,7,18.2,19.8,0.2,0.2,0,0
16.9,22.5,44,17,22,75,67,1023.9,1022.6,7,7,18.2,19.8,0.2,0.2,0,0
18.7,27.8,50,9,33,88,53,1022.3,1019.6,6,3,20.6,24.9,0.6,0,0,0
18.7,27.8,50,9,33,88,53,1022.3,1019.6,6,3,20.6,24.9,0.6,0,0,0
21,27.9,37,19,26,80,65,1017.8,1017,2,3,23.5,26.3,0,0,0,0
21,27.9,37,19,26,80,65,1017.8,1017,2,3,23.5,26.3,0,0,0,0
19.8,29.7,52,13,35,55,41,1022.2,1019.4,4,0,24.1,28,0,0,0,0
19.8,29.7,52,13,35,55,41,1022.2,1019.4,4,0,24.1,28,0,0,0,0
21.8,30.8,46,19,28,61,51,1019.1,1016.5,0,0,25.7,28.9,0,0,0,0
21.8,30.8,46,19,28,61,51,1019.1,1016.5,0,0,25.7,28.9,0,0,0,0
20.4,31.8,56,7,41,60,41,1012.6,1009,0,0,25.4,30.7,0,0,0,0
20.4,31.8,56,7,41,60,41,1012.6,1009,0,0,25.4,30.7,0,0,0,0
20.3,25.5,52,26,31,83,84,1010.2,1009.1,7,6,22.9,23.5,0,0.2,0,0
19.7,26,37,24,26,55,45,1023.3,1020.9,5,7,23,25,0.4,0,0,0
17,27.3,50,9,35,52,41,1024.4,1022.1,3,3,22.1,26.7,0,0,0,0
17,27.3,50,9,35,52,41,1024.4,1022.1,3,3,22.1,26.7,0,0,0,0
20.8,30.9,57,11,31,62,42,1017,1013.7,0,1,25.5,29.1,0,0,0,0
20.8,30.9,57,11,31,62,42,1017,1013.7,0,1,25.5,29.1,0,0,0,0
19.4,30.5,52,24,35,47,35,1015,1011.7,1,1,25.7,29.9,0,0,0,0
19.4,30.5,52,24,35,47,35,1015,1011.7,1,1,25.7,29.9,0,0,0,0
22.1,29.7,52,30,39,63,43,1015.6,1014.5,3,1,25.4,28.6,0,0,0,0
22.1,29.7,52,30,39,63,43,1015.6,1014.5,3,1,25.4,28.6,0,0,0,0
20.5,25.4,67,19,43,70,89,1017.2,1019.6,7,8,24.2,19.1,0,0.8,0,0
20.5,25.4,67,19,43,70,89,1017.2,1019.6,7,8,24.2,19.1,0,0.8,0,0
17.3,24.3,33,11,17,63,47,1020.5,1017.8,8,7,19.6,22.5,0.4,0,0,0
17.3,24.3,33,11,17,63,47,1020.5,1017.8,8,7,19.6,22.5,0.4,0,0,0
19.2,29.8,54,6,37,58,38,1018.1,1016,0,0,23.9,28.2,0,0,0,0
19.2,29.8,54,6,37,58,38,1018.1,1016,0,0,23.9,28.2,0,0,0,0
20.1,23.5,76,31,28,85,69,1019.6,1017.6,8,6,20.5,23,0.2,0,0,0
20.1,23.5,76,31,28,85,69,1019.6,1017.6,8,6,20.5,23,0.2,0,0,0
20,26,35,11,24,79,77,1017.8,1014.9,8,2,21.4,23.3,0,0,0,0
19.1,25.1,31,4,20,73,68,1013.1,1009.8,7,7,21.1,23.7,0,0,0,0
18.9,24.3,37,22,24,83,63,1020.5,1019.3,7,4,19.7,22.3,0,0,0,0
18.9,24.3,37,22,24,83,63,1020.5,1019.3,7,4,19.7,22.3,0,0,0,0
19.7,27,41,9,22,67,54,1020.7,1018,2,1,21.7,25.6,0,0,0,0
19.7,27,41,9,22,67,54,1020.7,1018,2,1,21.7,25.6,0,0,0,0
20,28.9,56,6,37,67,41,1017.9,1013.4,3,1,24.1,28.4,0,0,0,0
21,28.6,46,4,28,82,62,1022.7,1021.5,7,2,22.3,25.3,0,0.2,0,0
21,28.6,46,4,28,82,62,1022.7,1021.5,7,2,22.3,25.3,0,0.2,0,0
21.8,29.5,41,17,30,61,43,1023.4,1021.4,3,2,24.9,27.7,0,0,0,0
21.8,29.5,41,17,30,61,43,1023.4,1021.4,3,2,24.9,27.7,0,0,0,0
19.9,28.7,44,13,26,62,42,1023.5,1021.2,1,1,24.3,27.3,0,0,0,0
18.8,28.6,48,11,33,65,49,1018.3,1014.6,6,1,24.2,25.9,0,0,0,0
18.6,25.5,59,19,37,76,71,1023.9,1023.6,1,6,22.2,24.2,0,0,0,0
18.6,25.5,59,19,37,76,71,1023.9,1023.6,1,6,22.2,24.2,0,0,0,0
18.7,28.1,31,11,24,80,60,1017.7,1014.3,2,1,21,26.1,0,0,0,0
18.7,28.1,31,11,24,80,60,1017.7,1014.3,2,1,21,26.1,0,0,0,0
19.6,28.9,41,13,24,76,57,1017.3,1014.7,1,7,22.6,27.2,0,0.2,0,0
15.9,24.7,28,7,20,64,55,1021.3,1017.8,7,7,21.5,23,0,0,0,0
13.2,21.1,52,15,31,56,54,1019.5,1017.5,5,1,18.6,20.9,0,0,0,0
13.1,26.6,44,17,22,57,30,1016.3,1011.6,2,3,18.1,25.8,0,0,0,0
12.3,24,33,13,24,52,52,1018.3,1014.6,3,1,17.9,22.4,0,0,0,0
12.3,24,33,13,24,52,52,1018.3,1014.6,3,1,17.9,22.4,0,0,0,0
12.5,25.4,30,15,11,59,33,1018.7,1014.8,7,7,17.1,24.7,0,0,0,0
12.5,25.4,30,15,11,59,33,1018.7,1014.8,7,7,17.1,24.7,0,0,0,0
14.3,30.1,52,19,24,44,22,1013.6,1011.1,6,7,20.9,29.7,0,0,0,0
14.3,30.1,52,19,24,44,22,1013.6,1011.1,6,7,20.9,29.7,0,0,0,0
11.3,19.8,35,13,15,50,45,1017.7,1013.7,1,1,15.9,19.4,0,0,0,0
10.5,20.2,35,26,19,52,53,1021.1,1018.6,5,3,15.1,19.4,0,0.2,0,0
10.5,20.2,35,26,19,52,53,1021.1,1018.6,5,3,15.1,19.4,0,0.2,0,0
10.5,18.2,54,26,24,62,64,1026.1,1024.2,2,6,16.7,17.6,0,1,0,0
10.5,18.2,54,26,24,62,64,1026.1,1024.2,2,6,16.7,17.6,0,1,0,0
12,24.4,28,20,19,74,41,1023.9,1019.8,3,7,15.3,22.6,0,0,0,0
12,24.4,28,20,19,74,41,1023.9,1019.8,3,7,15.3,22.6,0,0,0,0
14.4,22.3,50,15,31,66,70,1022,1022,1,3,18.7,19.2,0,0.2,0,0
11.9,23.4,24,15,13,66,51,1028.5,1025.1,1,1,16.5,21.6,0,0,0,0
11.9,23.4,24,15,13,66,51,1028.5,1025.1,1,1,16.5,21.6,0,0,0,0
11.7,25.7,28,13,15,57,23,1030.3,1026.4,6,3,16.9,25.2,0,0,0,0
11.7,25.7,28,13,15,57,23,1030.3,1026.4,6,3,16.9,25.2,0,0,0,0
13.4,26.2,30,17,9,59,33,1026,1022.3,7,1,18,25.1,0,0,0,0
13.4,26.2,30,17,9,59,33,1026,1022.3,7,1,18,25.1,0,0,0,0
14.4,21.7,37,13,13,71,63,1024.3,1022.7,2,2,18.9,21.2,0,0,0,0
14.4,21.7,37,13,13,71,63,1024.3,1022.7,2,2,18.9,21.2,0,0,0,0
13.1,26.5,28,17,15,60,33,1018,1012.7,3,5,17,25.6,0,0,0,0
13.1,26.5,28,17,15,60,33,1018,1012.7,3,5,17,25.6,0,0,0,0
15,25.6,33,17,17,66,56,1018.2,1017,5,2,18.6,23,0,0,0,0
15,25.6,33,17,17,66,56,1018.2,1017,5,2,18.6,23,0,0,0,0
14.2,25.1,31,13,19,64,56,1023.3,1020.6,6,6,19.2,24.2,0,0,0,0
16.5,25.2,50,28,33,40,25,1013.4,1013.4,1,1,21.2,24,0,0,0,0
16.5,25.2,50,28,33,40,25,1013.4,1013.4,1,1,21.2,24,0,0,0,0
13.3,20,46,17,24,49,68,1023,1022.2,2,5,17,19.1,0,0,0,0
10.5,20.8,54,13,28,57,39,1018.3,1016.2,1,1,15.5,19.9,0,0,0,0
10.5,20.8,54,13,28,57,39,1018.3,1016.2,1,1,15.5,19.9,0,0,0,0
11.1,20.9,26,13,13,73,41,1021.8,1018.7,7,6,13.7,20.7,0,0,0,0
9.4,20.5,44,17,19,56,32,1020.7,1018.2,1,1,13.9,19.9,0.4,0,0,0
9.4,20.5,44,17,19,56,32,1020.7,1018.2,1,1,13.9,19.9,0.4,0,0,0
12,17.9,39,15,15,59,62,1030,1028,1,1,14.4,17.1,0,0,0,0
12,17.9,39,15,15,59,62,1030,1028,1,1,14.4,17.1,0,0,0,0
11.5,22.3,33,7,11,60,50,1019.7,1015.9,2,6,16.9,20.6,0,0,0,0
11.5,22.3,33,7,11,60,50,1019.7,1015.9,2,6,16.9,20.6,0,0,0,0
10.6,18.5,35,13,9,62,66,1022.7,1020,7,1,13.5,17,0,0,0,0
10.6,18.5,35,13,9,62,66,1022.7,1020,7,1,13.5,17,0,0,0,0
11.6,17.5,81,44,48,36,29,1006.9,1003.8,1,1,12.9,16.5,0,0,0,0
11.6,17.5,81,44,48,36,29,1006.9,1003.8,1,1,12.9,16.5,0,0,0,0
9.5,22,44,22,19,36,29,1018.7,1017.9,1,5,16.7,19.9,0,0,0,0
9.5,22,44,22,19,36,29,1018.7,1017.9,1,5,16.7,19.9,0,0,0,0
11.3,23.2,94,31,43,30,20,1006.9,999.7,7,2,16.2,21.4,0,0,0,0
11.3,23.2,94,31,43,30,20,1006.9,999.7,7,2,16.2,21.4,0,0,0,0
9.7,16.6,50,24,26,50,26,1015.3,1015.9,1,1,11.7,15.1,0,0,0,0
9.7,16.6,50,24,26,50,26,1015.3,1015.9,1,1,11.7,15.1,0,0,0,0
8,18,37,22,17,47,51,1027.3,1025.1,1,1,13.6,16.8,0,0,0,0
8,18,37,22,17,47,51,1027.3,1025.1,1,1,13.6,16.8,0,0,0,0
6.9,17.9,24,17,13,59,53,1027.2,1023.1,1,1,10.7,17.5,0,0,0,0
8.3,18.2,57,17,33,47,28,1015.9,1012.2,1,1,12.6,17.6,0,0,0,0
8.3,18.2,57,17,33,47,28,1015.9,1012.2,1,1,12.6,17.6,0,0,0,0
8.5,18.8,37,19,11,49,40,1016.4,1012,1,1,11.3,17.1,0,0,0,0
8.5,18.8,37,19,11,49,40,1016.4,1012,1,1,11.3,17.1,0,0,0,0
5.8,18.5,61,28,37,48,30,1019.3,1017,0,1,10.6,17.3,0,0,0,0
5.8,18.5,61,28,37,48,30,1019.3,1017,0,1,10.6,17.3,0,0,0,0
6.2,14.1,46,17,30,48,58,1027.3,1027.4,1,3,9.7,13.7,0,0,0,0
8.4,15.8,65,41,44,40,32,1011.4,1011.4,2,4,10,14.9,0,0,0,0
8.4,15.8,65,41,44,40,32,1011.4,1011.4,2,4,10,14.9,0,0,0,0
9.8,14.8,54,35,31,71,66,1025.5,1024.9,7,7,13,14.4,0,0,0,0
9.8,14.8,54,35,31,71,66,1025.5,1024.9,7,7,13,14.4,0,0,0,0
9.1,16.9,28,17,15,66,75,1024.4,1022.3,2,2,13.6,15.6,0,0.2,0,0
9.1,16.9,28,17,15,66,75,1024.4,1022.3,2,2,13.6,15.6,0,0.2,0,0
8,19.8,24,9,15,68,44,1022.3,1018.8,5,7,13.8,19.5,0,0,0,0
8,19.8,24,9,15,68,44,1022.3,1018.8,5,7,13.8,19.5,0,0,0,0
12.5,23.9,44,28,26,37,22,1017.7,1012.5,7,1,16.4,22.7,0,0,0,0
12.5,23.9,44,28,26,37,22,1017.7,1012.5,7,1,16.4,22.7,0,0,0,0
13.4,25.8,59,30,39,33,16,1013.8,1006.7,1,0,19.1,25.3,0,0,0,0
13.4,25.8,59,30,39,33,16,1013.8,1006.7,1,0,19.1,25.3,0,0,0,0
7.2,13.8,52,35,33,38,45,1024.7,1026.9,1,1,10.5,13.5,0,0,0,0
7.2,13.8,52,35,33,38,45,1024.7,1026.9,1,1,10.5,13.5,0,0,0,0
6.2,18.8,31,13,24,56,54,1034.3,1030.5,3,4,12.3,16.2,0,0,0,0
6.2,18.8,31,13,24,56,54,1034.3,1030.5,3,4,12.3,16.2,0,0,0,0
6.7,21.8,35,17,15,46,24,1032.6,1025.9,1,1,11.8,21,0,0,0,0
6.7,21.8,35,17,15,46,24,1032.6,1025.9,1,1,11.8,21,0,0,0,0
10.1,22.9,43,7,15,39,25,1022.4,1017.5,6,1,13.7,21.9,0,0.8,0,0
10.1,22.9,43,7,15,39,25,1022.4,1017.5,6,1,13.7,21.9,0,0.8,0,0
7.5,17.6,31,13,17,62,62,1031.5,1026.6,1,1,13.5,16.5,0,0,0,0
7.5,17.6,31,13,17,62,62,1031.5,1026.6,1,1,13.5,16.5,0,0,0,0
10.7,25.2,33,13,20,72,33,1016.9,1010.5,4,7,15.3,22.9,0,0,0,0
14.3,16.8,52,19,20,63,54,1025.7,1024.3,7,4,15.1,16.3,0,0,0,0
14.3,16.8,52,19,20,63,54,1025.7,1024.3,7,4,15.1,16.3,0,0,0,0
14.8,23.2,59,37,26,71,54,1010,1005.3,6,3,19.6,22.9,0.4,0,0,0
14.8,23.2,59,37,26,71,54,1010,1005.3,6,3,19.6,22.9,0.4,0,0,0
13,22.4,59,39,35,34,19,1012.2,1010.1,6,3,17.5,21.4,0,0,0,0
9,20.9,31,11,22,44,37,1022.1,1018.6,7,7,15.3,18.1,0,0,0,0
9,20.9,31,11,22,44,37,1022.1,1018.6,7,7,15.3,18.1,0,0,0,0
11.3,19.1,41,24,20,71,47,1030.4,1027.4,6,2,15.6,17.9,0.4,0,0,0
11.3,19.1,41,24,20,71,47,1030.4,1027.4,6,2,15.6,17.9,0.4,0,0,0
10.7,22.8,43,11,30,51,39,1030.1,1025.9,0,0,18.3,21.7,0,0,0,0
10.7,22.8,43,11,30,51,39,1030.1,1025.9,0,0,18.3,21.7,0,0,0,0
12,25.7,43,11,24,61,49,1022.6,1016.3,0,3,19.6,24.1,0,0,0,0
11.3,25.2,57,20,39,52,44,1021.7,1015.7,0,0,19.3,22.5,0,0,0,0
11.3,25.2,57,20,39,52,44,1021.7,1015.7,0,0,19.3,22.5,0,0,0,0
15.7,34.2,61,17,33,39,11,1013.4,1006.5,4,5,25.3,33.4,0,0,0,0
15.7,34.2,61,17,33,39,11,1013.4,1006.5,4,5,25.3,33.4,0,0,0,0
10.3,24.8,37,17,24,41,30,1022,1016.6,1,0,17.6,22.7,0,0,0,0
10.3,24.8,37,17,24,41,30,1022,1016.6,1,0,17.6,22.7,0,0,0,0
15.7,24,44,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,0,0,0,0
15.7,24,44,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,0,0,0,0
17.2,27,57,7,28,72,51,1019.2,1012,7,2,18.5,24.7,0,0,0,0
17.2,27,57,7,28,72,51,1019.2,1012,7,2,18.5,24.7,0,0,0,0
14.6,24.7,46,20,30,50,45,1019.3,1015.1,6,6,20,22.7,0,0,0,0
14.6,24.7,46,20,30,50,45,1019.3,1015.1,6,6,20,22.7,0,0,0,0
15.7,29.3,63,13,35,60,42,1017.4,1013.2,0,1,21.5,25.9,0,0,0,0
15.7,29.3,63,13,35,60,42,1017.4,1013.2,0,1,21.5,25.9,0,0,0,0
11.7,18.1,54,24,35,82,69,1024.7,1025,7,3,14.2,17.2,0,0.2,0,0
11.7,18.1,54,24,35,82,69,1024.7,1025,7,3,14.2,17.2,0,0.2,0,0
13.1,25.5,46,13,33,55,39,1027.5,1022.2,1,1,18.1,25.1,0,0,0,0
13.1,25.5,46,13,33,55,39,1027.5,1022.2,1,1,18.1,25.1,0,0,0,0
15.1,19.8,35,19,19,47,47,1032.6,1030.8,8,7,17.2,18.3,0,0,0,0
15.1,19.8,35,19,19,47,47,1032.6,1030.8,8,7,17.2,18.3,0,0,0,0
15.4,27.6,28,11,20,56,49,1017.9,1015.9,3,2,22,25.1,0,0.2,0,0
15.4,27.6,28,11,20,56,49,1017.9,1015.9,3,2,22,25.1,0,0.2,0,0
17.9,25.4,41,11,31,70,83,1015.2,1013.9,1,6,23,21.3,0.2,0.8,0,0
17.9,25.4,41,11,31,70,83,1015.2,1013.9,1,6,23,21.3,0.2,0.8,0,0
18,30.9,50,13,33,69,79,1010.1,1008.4,0,5,23.4,21.1,0.8,0,0,0
16.4,29.5,50,17,30,30,10,1012.1,1008.5,2,1,21.7,29.2,0,0,0,0
16.4,29.5,50,17,30,30,10,1012.1,1008.5,2,1,21.7,29.2,0,0,0,0
16.2,32.9,44,13,19,62,17,1015.5,1011.3,2,3,21.2,30.1,0,0,0,0
16.2,32.9,44,13,19,62,17,1015.5,1011.3,2,3,21.2,30.1,0,0,0,0
16.7,31.9,50,9,28,57,29,1013.3,1007.7,1,6,22.2,29.8,0,0,0,0
16.7,24.2,52,15,35,56,51,1023.9,1019.1,7,2,20.6,23.6,0,0,0,0
16.7,24.2,52,15,35,56,51,1023.9,1019.1,7,2,20.6,23.6,0,0,0,0
15.2,25.5,52,11,35,61,52,1022.3,1018.7,2,0,20.5,23.7,0,0,0,0
15.2,25.5,52,11,35,61,52,1022.3,1018.7,2,0,20.5,23.7,0,0,0,0
18.5,23,39,17,24,84,60,1018.4,1016.9,8,6,19.3,23,0,0,0,0
18.5,23,39,17,24,84,60,1018.4,1016.9,8,6,19.3,23,0,0,0,0
16.2,22.6,39,9,22,67,51,1019.8,1016.1,6,1,18.6,21.3,0,0,0,0
16.2,22.6,39,9,22,67,51,1019.8,1016.1,6,1,18.6,21.3,0,0,0,0
18.8,38,83,19,26,62,29,1011.8,1006.1,3,7,24.7,36,0,0,0,0
18.8,38,83,19,26,62,29,1011.8,1006.1,3,7,24.7,36,0,0,0,0
18.4,23.8,48,13,37,67,68,1016.9,1016.5,3,1,21.6,21.5,0,0,0,0
18.4,23.8,48,13,37,67,68,1016.9,1016.5,3,1,21.6,21.5,0,0,0,0
20.2,30.6,56,13,33,54,51,1014.1,1008.2,7,6,25.5,27.7,0,0,0,0
20.2,30.6,56,13,33,54,51,1014.1,1008.2,7,6,25.5,27.7,0,0,0,0
19.5,26.1,44,13,22,64,56,1016.1,1011.6,4,7,21.1,24.1,0,0,0,0
19.5,26.1,44,13,22,64,56,1016.1,1011.6,4,7,21.1,24.1,0,0,0,0
20.3,33,57,7,26,65,41,1011.4,1007.3,3,3,25.5,31.9,0,0,0,0
18.6,21.2,48,31,22,80,61,1022.2,1022.5,6,7,18.8,20.3,0,0,0,0
18.6,21.2,48,31,22,80,61,1022.2,1022.5,6,7,18.8,20.3,0,0,0,0
16.8,24.3,44,13,22,52,42,1024,1021.3,3,2,19.5,22.7,0,0,0,0
16.9,27.6,52,13,35,59,45,1019.6,1015,2,4,22.6,26,0,0,0,0
15.6,26,44,9,28,52,42,1014.2,1010.4,5,1,21.8,24.5,0,0,0,0
15.6,26,44,9,28,52,42,1014.2,1010.4,5,1,21.8,24.5,0,0,0,0
20.6,26.8,78,22,56,57,59,1007.8,999,7,3,23.6,25.4,0,0,0,0
20.6,26.8,78,22,56,57,59,1007.8,999,7,3,23.6,25.4,0,0,0,0
18.5,27.5,41,9,28,77,61,1010.2,1005.6,8,6,19.5,25.6,0,0,0,0
18.5,27.5,41,9,28,77,61,1010.2,1005.6,8,6,19.5,25.6,0,0,0,0
17.8,23.7,37,13,26,54,45,1018.6,1016.5,5,1,19.4,23.2,0,0,0,0
17.8,23.7,37,13,26,54,45,1018.6,1016.5,5,1,19.4,23.2,0,0,0,0
20.6,29.3,61,13,52,60,55,1016.8,1014.6,3,5,25.2,27.6,0,0,0,0
20.6,29.3,61,13,52,60,55,1016.8,1014.6,3,5,25.2,27.6,0,0,0,0
18.4,26.2,33,6,20,81,49,1019.3,1015.8,7,7,19.4,24.9,0,0,0,0
18.4,26.2,33,6,20,81,49,1019.3,1015.8,7,7,19.4,24.9,0,0,0,0
19.2,35.2,54,22,31,74,11,1007.4,1003.3,0,0,21.4,34.3,0,0,0,0
19.2,35.2,54,22,31,74,11,1007.4,1003.3,0,0,21.4,34.3,0,0,0,0
21.2,30.7,52,22,35,63,56,1014.4,1011,1,3,25.7,29.3,0.2,0.2,0,0
21.2,30.7,52,22,35,63,56,1014.4,1011,1,3,25.7,29.3,0.2,0.2,0,0
22.3,31.4,65,15,37,68,55,1020.1,1017.1,3,1,27,29.6,0,0,0,0
22.3,31.4,65,15,37,68,55,1020.1,1017.1,3,1,27,29.6,0,0,0,0
20.6,25.8,41,20,20,81,70,1019.4,1018.9,7,7,21.5,23.5,0,0,0,0
20.6,25.8,41,20,20,81,70,1019.4,1018.9,7,7,21.5,23.5,0,0,0,0
22.2,31.5,52,17,33,54,39,1020.5,1017.8,3,1,27.3,29.9,0,0,0,0
22.2,31.5,52,17,33,54,39,1020.5,1017.8,3,1,27.3,29.9,0,0,0,0
22.4,33.3,57,9,37,64,51,1010.6,1007.2,1,2,27.1,29.8,0,0.4,0,0
22.4,33.3,57,9,37,64,51,1010.6,1007.2,1,2,27.1,29.8,0,0.4,0,0
22,27.1,39,15,26,53,56,1004,1004.3,2,1,25.5,25.3,0,0,0,0
22,27.1,39,15,26,53,56,1004,1004.3,2,1,25.5,25.3,0,0,0,0
21.2,35.8,50,13,24,30,29,1007.8,1005,0,1,27.5,32,0,0,0,0
21.2,35.8,50,13,24,30,29,1007.8,1005,0,1,27.5,32,0,0,0,0
21.5,27.2,39,20,26,75,59,1011.8,1010.1,5,6,23.4,26.1,0,0.4,0,0
23.4,31.7,56,19,35,64,51,1010.1,1006.8,7,2,26.3,30.8,0,0,0,0
23.4,31.7,56,19,35,64,51,1010.1,1006.8,7,2,26.3,30.8,0,0,0,0
21.6,36.6,69,13,26,67,38,1003.1,1001.1,2,5,26,32.9,0.6,0.4,0,0
21.6,36.6,69,13,26,67,38,1003.1,1001.1,2,5,26,32.9,0.6,0.4,0,0
17,25.6,31,9,22,62,39,1008.2,1005.8,2,2,20.1,25,0,0,0,0
17,25.6,31,9,22,62,39,1008.2,1005.8,2,2,20.1,25,0,0,0,0
19.4,22.7,67,30,46,71,71,1015.5,1016,7,2,20.5,22,0,0,0,0
19.4,22.7,67,30,46,71,71,1015.5,1016,7,2,20.5,22,0,0,0,0
20,24,48,26,30,70,57,1020,1017.7,5,2,21.1,22.8,0,0,0,0
19.2,27.7,41,7,28,66,49,1025.2,1021.6,8,4,21.5,26.3,0,0,0,0
19.2,27.7,41,7,28,66,49,1025.2,1021.6,8,4,21.5,26.3,0,0,0,0
21.8,27.1,57,33,26,75,63,1023.7,1024.1,7,7,23.5,25.8,0,0,0,0
21.8,27.1,57,33,26,75,63,1023.7,1024.1,7,7,23.5,25.8,0,0,0,0
22.1,30.7,46,22,30,61,48,1023.5,1020.8,6,2,27.1,28.1,0.2,0,0,0
22.1,30.7,46,22,30,61,48,1023.5,1020.8,6,2,27.1,28.1,0.2,0,0,0
19.6,29.1,39,7,15,79,53,1016.9,1015,7,3,23,27.7,1,0,0,0
19.6,29.1,39,7,15,79,53,1016.9,1015,7,3,23,27.7,1,0,0,0
22.4,29.8,54,30,33,57,48,1018.8,1017.4,3,2,26.4,27.4,0,0,0,0
22.4,29.8,54,30,33,57,48,1018.8,1017.4,3,2,26.4,27.4,0,0,0,0
22.8,30,50,13,35,61,48,1020,1018.9,2,2,25.6,28.2,0,0.2,0,0
22,27.5,44,20,20,79,61,1021.8,1019.4,7,5,23.1,26.8,0.2,0,0,0
22,24.1,63,17,43,87,74,1014.8,1015.2,7,6,22.6,23,0,0,0,0
22,24.1,63,17,43,87,74,1014.8,1015.2,7,6,22.6,23,0,0,0,0
20.3,29.4,44,9,28,73,56,1010.8,1008.4,7,7,23.9,27,0,0,0,0
20.3,29.4,44,9,28,73,56,1010.8,1008.4,7,7,23.9,27,0,0,0,0
21.4,28.4,35,13,17,81,61,1013.5,1009.9,5,3,22.4,27.5,0,0,0,0
21.4,28.4,35,13,17,81,61,1013.5,1009.9,5,3,22.4,27.5,0,0,0,0
16.5,30.5,54,24,24,31,20,1007.6,1003.9,5,1,20.6,29,0,0.2,0,0
16.5,30.5,54,24,24,31,20,1007.6,1003.9,5,1,20.6,29,0,0.2,0,0
19.7,24.6,41,9,30,85,76,1011.2,1009.5,7,7,21.2,23.4,0,0,0,0
19.7,24.6,41,9,30,85,76,1011.2,1009.5,7,7,21.2,23.4,0,0,0,0
21.4,25.5,46,19,20,78,72,1017.6,1016.5,7,7,21.6,23.9,0,0,0,0
21.4,25.5,46,19,20,78,72,1017.6,1016.5,7,7,21.6,23.9,0,0,0,0
21.2,30.2,44,7,28,76,56,1016.8,1013.1,6,1,23.4,28.5,0,0.2,0,0
19.1,29.8,39,17,24,67,75,1007,1004,7,2,23.1,24.1,0,0,0,0
19.1,29.8,39,17,24,67,75,1007,1004,7,2,23.1,24.1,0,0,0,0
19.9,28.1,37,15,20,68,59,1011.5,1010.4,2,1,22.5,26.7,0,0,0,0
14,27.1,56,26,20,29,22,1020.6,1017.1,1,0,17.6,25.5,0,0,0,0
14,27.1,56,26,20,29,22,1020.6,1017.1,1,0,17.6,25.5,0,0,0,0
15.1,23.1,33,19,20,40,46,1023.3,1022.2,1,2,19.3,22.1,0,0,0,0
15.3,26.4,35,13,24,66,50,1023.5,1021,7,6,18,25.2,0,0,0,0
19,31,52,13,9,75,38,1018.8,1016,7,7,21.3,30.1,0,0.6,0,0
15.2,20.4,65,37,41,50,54,1020.7,1020.1,3,3,18.8,19.9,0,0.4,0,0
15.2,20.4,65,37,41,50,54,1020.7,1020.1,3,3,18.8,19.9,0,0.4,0,0
15,20.8,52,19,26,69,58,1023.7,1021.3,3,3,18.9,19.7,0,0,0,0
15,20.8,52,19,26,69,58,1023.7,1021.3,3,3,18.9,19.7,0,0,0,0
15.2,26.7,46,13,24,62,58,1024.9,1021.3,7,2,20.2,24.5,0,0,0,0
15.2,26.7,46,13,24,62,58,1024.9,1021.3,7,2,20.2,24.5,0,0,0,0
15.4,27.9,30,15,15,83,40,1007.9,1004.1,4,4,18.2,27,0,0,0,0
